Wall time,Step,Value
1706702156.9393868,20,0.21579720079898834
1706702161.9391332,40,0.13291825354099274
1706702167.2633986,60,0.10330595821142197
1706702173.3442075,80,0.08797264844179153
1706702179.0392292,100,0.07782601565122604
1706702184.4650033,120,0.06966857612133026
1706702189.6393695,140,0.06274627149105072
1706702195.9392617,160,0.05661686509847641
1706702201.6725986,180,0.05138840526342392
1706702207.755493,200,0.04657846316695213
1706702213.4504397,220,0.042233653366565704
1706702218.8392901,240,0.038452379405498505
1706702225.168109,260,0.034908853471279144
1706702230.7391076,280,0.03203926235437393
1706702236.5566015,300,0.029488518834114075
1706702242.4797814,320,0.027248671278357506
1706702247.7391777,340,0.02529207617044449
1706702253.1404855,360,0.02345183864235878
1706702258.340071,380,0.021830642595887184
1706702263.4647293,400,0.020317096263170242
1706702269.469469,420,0.018885601311922073
1706702276.0590234,440,0.017642593011260033
1706702282.5402617,460,0.016463419422507286
1706702287.3412576,480,0.015458834357559681
1706702292.5392823,500,0.014779455959796906
1706702297.559957,520,0.013669229112565517
1706702304.4390554,540,0.012871828861534595
1706702309.2392557,560,0.012027150951325893
1706702314.976931,580,0.01133887842297554
1706702319.9600065,600,0.010648975148797035
1706702325.5652943,620,0.01010466180741787
1706702330.1696632,640,0.009505672380328178
1706702336.4391172,660,0.00898471288383007
1706702343.0395014,680,0.008477780967950821
1706702348.2400632,700,0.008021391928195953
1706702354.7605388,720,0.007614943198859692
1706702360.739353,740,0.007203993387520313
1706702365.7668087,760,0.006790656130760908
1706702371.1450725,780,0.006447895430028439
1706702376.9392972,800,0.006121805403381586
1706702382.1676044,820,0.005847809370607138
1706702387.744905,840,0.00553215853869915
1706702393.4659245,860,0.005477888975292444
1706702398.7702992,880,0.005061300005763769
1706702405.272317,900,0.004779397044330835
1706702412.2400792,920,0.004615274257957935
1706702418.238993,940,0.004346888046711683
1706702424.16678,960,0.004147452302277088
1706702428.7641566,980,0.004074981901794672
1706702434.2689357,1000,0.0037775670643895864
1706702438.7409627,1020,0.0035605200100690126
1706702444.5694664,1040,0.0034575308673083782
1706702449.5678966,1060,0.0033073958475142717
1706702456.2602396,1080,0.003094089450314641
1706702462.4393463,1100,0.003011243650689721
1706702468.7750998,1120,0.002856117906048894
1706702474.7592387,1140,0.0027380704414099455
1706702479.939042,1160,0.0026430534198880196
1706702485.0390568,1180,0.002594687743112445
1706702490.348896,1200,0.002447774400934577
1706702496.2866933,1220,0.002319464460015297
1706702502.7500193,1240,0.0022218506783246994
1706702509.3398979,1260,0.0022239359095692635
1706702515.0391226,1280,0.0021828364115208387
1706702519.8604355,1300,0.0019415657734498382
1706702525.665247,1320,0.0018687578849494457
1706702531.8390658,1340,0.001827441854402423
1706702537.061031,1360,0.0017563841538503766
1706702542.554464,1380,0.0016426341608166695
1706702548.8677878,1400,0.0016296913381665945
1706702553.839253,1420,0.0015299188671633601
1706702559.4390538,1440,0.001471387455239892
1706702564.3390474,1460,0.001429591327905655
1706702570.0691469,1480,0.0014077202649787068
1706702576.0390449,1500,0.0013422629563137889
1706702581.7582836,1520,0.001282865065149963
1706702587.0390887,1540,0.001232275739312172
1706702592.0391953,1560,0.001218221615999937
1706702598.4761646,1580,0.0012686223490163684
1706702604.1402435,1600,0.0011418836656957865
1706702608.9689837,1620,0.0010829641250893474
1706702613.8618205,1640,0.0010522209340706468
1706702619.0392017,1660,0.0010308257769793272
1706702625.0390089,1680,0.0010000803740695119
1706702630.789279,1700,0.0009567124070599675
1706702636.4391441,1720,0.0009360412368550897
1706702641.3531828,1740,0.0009446084732189775
1706702646.9680722,1760,0.0008995267562568188
1706702654.0570374,1780,0.0009516008431091905
1706702659.7390475,1800,0.0008484727586619556
1706702665.0391536,1820,0.0008161236764863133
1706702669.839049,1840,0.000809767167083919
1706702675.3390973,1860,0.0007807458168826997
1706702680.3594685,1880,0.0007641493575647473
1706702686.2399065,1900,0.0007805931963957846
1706702691.650649,1920,0.0007117238128557801
1706702697.060161,1940,0.00072741589974612
1706702702.4651458,1960,0.0006875456892885268
1706702707.439025,1980,0.0006546031218022108
1706702712.7391284,2000,0.00065775983966887
1706702718.6390793,2020,0.0006379898404702544
1706702724.665353,2040,0.0006660619983449578
1706702729.4680932,2060,0.0006295457133091986
1706702734.1569536,2080,0.0006240539951249957
1706702738.7576504,2100,0.0005778659833595157
1706702744.1686273,2120,0.000601377512793988
1706702749.5733712,2140,0.0005513325450010598
1706702755.341966,2160,0.0005642708856612444
1706702760.6390324,2180,0.0005371426814235747
1706702766.8391104,2200,0.0005472439806908369
1706702772.0400522,2220,0.0005135303363204002
1706702777.8391244,2240,0.0005207624635659158
1706702782.9528813,2260,0.000523167778737843
1706702788.7480996,2280,0.0005028039449825883
1706702793.9678981,2300,0.0005083137657493353
1706702799.0513515,2320,0.0005371522274799645
1706702805.539201,2340,0.00048433366464450955
1706702812.0389795,2360,0.00045423247502185404
1706702816.7585235,2380,0.00044433571747504175
1706702822.2392743,2400,0.00045558548299595714
1706702827.8611746,2420,0.0004390963586047292
1706702833.5390103,2440,0.0004635570221580565
1706702838.939067,2460,0.0006235947366803885
1706702844.6417477,2480,0.0004096146149095148
1706702850.1752682,2500,0.0004860461049247533
1706702855.7390406,2520,0.0004143650585319847
1706702860.341248,2540,0.0004195591027382761
1706702866.2390885,2560,0.00044001961941830814
1706702871.266613,2580,0.00043152872240170836
1706702876.5528984,2600,0.00040205728146247566
1706702881.150176,2620,0.000382373109459877
1706702887.644416,2640,0.00046612415462732315
1706702893.2542374,2660,0.0004100720980204642
1706702898.2390945,2680,0.00039502972504124045
1706702903.6676793,2700,0.00038824856164865196
1706702908.07074,2720,0.0003882632590830326
1706702913.8652754,2740,0.00036412477493286133
1706702918.6391473,2760,0.0003951535909436643
1706702923.867168,2780,0.0003461973392404616
1706702928.939015,2800,0.00036947568878531456
1706702934.6468878,2820,0.0003574010625015944
1706702939.6515281,2840,0.0003663174866233021
1706702946.0643778,2860,0.0003720784734468907
1706702952.3392272,2880,0.00035999619285576046
1706702958.0682938,2900,0.000351848138961941
1706702964.2401497,2920,0.0003864715399686247
1706702971.1390812,2940,0.0003503395419102162
1706702977.9392543,2960,0.00035177855170331895
1706702983.9391775,2980,0.000332127558067441
1706702989.1487286,3000,0.00034947178210131824
1706702994.7536108,3020,0.00032781370100565255
1706703000.7528336,3040,0.0003551477857399732
1706703006.668183,3060,0.00031674274941906333
1706703013.439817,3080,0.00033579402952454984
1706703019.7727118,3100,0.00031261026742868125
1706703026.7391624,3120,0.00037432622048072517
1706703033.3391657,3140,0.0003288089937996119
1706703039.1391573,3160,0.0003057928115595132
1706703044.1671464,3180,0.00030465133022516966
1706703049.5694408,3200,0.0003161464992444962
1706703055.4401317,3220,0.00032203076989389956
1706703061.7713304,3240,0.00032975917565636337
1706703068.145732,3260,0.00031091246637515724
1706703074.1390607,3280,0.0002989743079524487
1706703079.4593935,3300,0.0003553854476194829
1706703085.9693398,3320,0.0002955084200948477
1706703091.8390915,3340,0.00031079238397069275
1706703096.7598386,3360,0.00029474584152922034
1706703102.5389638,3380,0.0003077340661548078
1706703106.9390395,3400,0.00029629815253429115
1706703111.6706524,3420,0.00029839121270924807
1706703117.9392922,3440,0.0002925896842498332
1706703124.9390767,3460,0.000373419257812202
1706703130.2391758,3480,0.000288948358502239
1706703135.8450565,3500,0.0003005946637131274
1706703141.540503,3520,0.00029805637313984334
1706703147.239256,3540,0.0003153505676891655
1706703151.569283,3560,0.0003207752015441656
1706703156.0490472,3580,0.00027551056700758636
1706703161.2541795,3600,0.0002812961465679109
1706703166.8392036,3620,0.00030342282843776047
1706703171.539278,3640,0.00027996761491522193
1706703175.8756812,3660,0.0002764694218058139
1706703181.173468,3680,0.000278872816124931
1706703186.04083,3700,0.0002878801606129855
1706703190.0674872,3720,0.0002972193178720772
1706703194.7704155,3740,0.0003013024979736656
1706703198.7513094,3760,0.0002807822311297059
1706703203.5462224,3780,0.00031497669988311827
1706703208.7444189,3800,0.00027266694814898074
1706703213.2391264,3820,0.0003083737101405859
1706703218.0482519,3840,0.00026846196851693094
1706703222.842166,3860,0.0003715739876497537
1706703228.368515,3880,0.00034127006074413657
1706703233.158973,3900,0.00028285817825235426
1706703237.2696562,3920,0.0003221558581572026
1706703241.9706757,3940,0.00027488917112350464
1706703246.6610458,3960,0.0003009241772815585
1706703251.443099,3980,0.00027779812808148563
1706703256.5401556,4000,0.00025790417566895485
1706703261.7391467,4020,0.00031214667251333594
1706703268.8392,4040,0.00027889173361472785
1706703275.159264,4060,0.0002748877741396427
1706703281.4622972,4080,0.0002655705320648849
1706703286.3582764,4100,0.0002748164115473628
1706703291.7392356,4120,0.0002820098015945405
1706703296.6551557,4140,0.0002711350389290601
1706703301.2561133,4160,0.0002799680514726788
1706703305.4391117,4180,0.0002759358612820506
1706703310.1408076,4200,0.00026950385654345155
1706703314.7561252,4220,0.00025795947294682264
1706703318.8591027,4240,0.000250616401899606
1706703323.6397052,4260,0.0003401248250156641
1706703328.5620794,4280,0.0002847650903277099
1706703333.0469491,4300,0.0002559217100497335
1706703337.4590518,4320,0.00027829816099256277
1706703341.6590266,4340,0.0002546040341258049
1706703346.4618099,4360,0.000261435576248914
1706703350.6391947,4380,0.0002583096211310476
1706703355.3405328,4400,0.0002652261173352599
1706703359.3550105,4420,0.0003357077366672456
1706703363.3556728,4440,0.0002694080176297575
1706703367.0546362,4460,0.00027300542569719255
1706703370.564764,4480,0.0002593380631878972
1706703373.7392957,4500,0.0003294281486887485
1706703378.0400167,4520,0.0002559296553954482
1706703381.9470854,4540,0.0002754999732133001
1706703386.3393493,4560,0.0002499660768080503
1706703390.3403995,4580,0.0002647741057444364
1706703394.9459045,4600,0.0002662423939909786
1706703400.2391176,4620,0.0002555338724050671
1706703405.3703043,4640,0.0003143969806842506
1706703409.5557392,4660,0.0002961564459837973
1706703414.1552093,4680,0.00028509183903224766
1706703419.055585,4700,0.00027550209779292345
1706703423.1390297,4720,0.0002581358712632209
1706703426.440052,4740,0.0002567336487118155
1706703429.957823,4760,0.00032330158865079284
1706703434.4392698,4780,0.0002826318668667227
1706703438.9533746,4800,0.00027602980844676495
1706703443.7470083,4820,0.00028245989233255386
1706703448.36965,4840,0.00024529584334231913
1706703452.5390294,4860,0.0002701965859159827
1706703456.7466195,4880,0.0003051075036637485
1706703461.4391978,4900,0.0002671311085578054
1706703465.755237,4920,0.0002690670662559569
1706703469.9661558,4940,0.0002695258008316159
1706703474.3556132,4960,0.00025908753741532564
1706703479.2552376,4980,0.0002733332512434572
1706703484.2441223,5000,0.00033867417369037867
1706703487.7527344,5020,0.00026868117856793106
1706703491.9392056,5040,0.00025092237046919763
1706703496.4393427,5060,0.00027079269057139754
1706703501.442565,5080,0.0002540427667554468
1706703506.1393476,5100,0.0002580606669653207
1706703509.44702,5120,0.00025459984317421913
1706703514.0390759,5140,0.0002810083678923547
1706703519.0556033,5160,0.0002930033369921148
1706703524.544097,5180,0.00026430716388858855
1706703529.653646,5200,0.00027385103749111295
1706703533.84579,5220,0.0002525935124140233
1706703537.5452874,5240,0.0002508742327336222
1706703542.3440526,5260,0.0003238891367800534
1706703546.8389447,5280,0.0002551002544350922
1706703552.5543544,5300,0.0002508233883418143
1706703557.652814,5320,0.00027946909540332854
1706703563.3496163,5340,0.00030086623155511916
1706703568.139136,5360,0.0003360193513799459
1706703573.0578933,5380,0.00026714857085607946
1706703577.7550488,5400,0.0002490004408173263
1706703582.6400468,5420,0.00023740950564388186
1706703587.256275,5440,0.000264486123342067
1706703591.7527974,5460,0.00026116095250472426
1706703595.2605057,5480,0.00027460878482088447
1706703599.239028,5500,0.0002714363217819482
1706703603.650516,5520,0.0002768715494312346
1706703608.4552243,5540,0.00025268542231060565
1706703612.746122,5560,0.0002497074019629508
1706703617.0600505,5580,0.0002682579797692597
1706703622.0408618,5600,0.00031763454899191856
1706703626.6495707,5620,0.00027341104578226805
1706703631.554503,5640,0.0002399912045802921
1706703636.2391233,5660,0.00024561909958720207
1706703640.5554779,5680,0.00024954407126642764
1706703644.9560094,5700,0.0002495819062460214
1706703649.2580016,5720,0.00029707892099395394
1706703653.658576,5740,0.00023139752738643438
1706703657.8390036,5760,0.00024910553474910557
1706703661.838979,5780,0.00023377312754746526
1706703665.3489926,5800,0.0002476575318723917
1706703670.6467476,5820,0.0002441591932438314
1706703675.5490685,5840,0.00027399774990044534
1706703679.744044,5860,0.00028153107268735766
1706703685.2565203,5880,0.00030185485957190394
1706703689.7540133,5900,0.0002532796352170408
1706703694.6609385,5920,0.00023201880685519427
1706703698.7474442,5940,0.0003024474426638335
1706703702.9615932,5960,0.00024649236002005637
1706703707.2542367,5980,0.00023850456636864692
1706703711.1391165,6000,0.0002580177679192275
1706703715.5458124,6020,0.00024104533076751977
1706703719.459223,6040,0.000252879923209548
1706703724.240213,6060,0.00032274608383886516
1706703728.639315,6080,0.00023509764287155122
1706703733.854815,6100,0.00025585261755622923
1706703738.3390253,6120,0.0002412815229035914
1706703742.5390542,6140,0.00027721599326469004
1706703746.1587965,6160,0.00023394401068799198
1706703750.747746,6180,0.0002970017958432436
1706703755.7391984,6200,0.00024465681053698063
1706703759.6534123,6220,0.0002330237184651196
1706703764.0420372,6240,0.00022884731879457831
1706703768.054642,6260,0.00024410890182480216
1706703773.0612311,6280,0.0002298039325978607
1706703778.5391178,6300,0.00022740384156350046
1706703783.7561328,6320,0.0002877711085602641
1706703788.468329,6340,0.00030941914883442223
1706703792.9542477,6360,0.00026059034280478954
1706703798.2564352,6380,0.00024824930005706847
1706703802.459779,6400,0.00025558588095009327
1706703806.858169,6420,0.0002376231423113495
1706703811.8392975,6440,0.0003578368341550231
1706703817.0529544,6460,0.00025156515766866505
1706703821.539992,6480,0.0002737108734436333
1706703826.0529509,6500,0.00024737880448810756
1706703830.3390882,6520,0.00031873007537797093
1706703834.7392125,6540,0.00023918809893075377
1706703839.0564127,6560,0.0003013735404238105
1706703844.239378,6580,0.0002497690438758582
1706703849.2578194,6600,0.00023057390353642404
1706703854.5542238,6620,0.0004304385220166296
1706703859.3442447,6640,0.0002358224883209914
1706703863.8571649,6660,0.000233030688832514
