Wall time,Step,Value
1706688314.1390078,19,0.3417742848396301
1706688315.4854913,25,0.2997773587703705
1706688318.1653304,41,0.21876659989356995
1706688318.6831026,43,0.2117692232131958
1706688319.4646988,46,0.20224761962890625
1706688322.0746455,57,0.17413099110126495
1706688325.4759533,72,0.14839370548725128
1706688326.072373,75,0.14422279596328735
1706688329.887029,95,0.12324908375740051
1706688332.3850596,107,0.11375588923692703
1706688336.738948,127,0.1014341190457344
1706688341.964848,156,0.08641654998064041
1706688342.4567785,159,0.08506694436073303
1706688344.5598989,168,0.08100241422653198
1706688347.8841941,184,0.07462623715400696
1706688348.1727822,186,0.07397542893886566
1706688357.1852732,230,0.06034745275974274
1706688357.8584816,235,0.05900418013334274
1706688361.0628989,250,0.055382225662469864
1706688362.386993,256,0.0539713129401207
1706688363.568758,261,0.05296718701720238
1706688364.8390572,268,0.051506441086530685
1706688365.7862704,274,0.050270985811948776
1706688372.671983,309,0.04415380209684372
1706688373.0898664,311,0.04378042370080948
1706688374.4715629,319,0.04257633909583092
1706688378.067543,340,0.03963528573513031
1706688379.4518425,348,0.03860178962349892
1706688383.776891,368,0.036123719066381454
1706688395.072302,422,0.030864601954817772
1706688395.372929,423,0.030736055225133896
1706688398.1854124,440,0.02926836907863617
1706688398.6694362,443,0.029044033959507942
1706688399.1899943,446,0.028727348893880844
1706688402.5390794,461,0.027668708935379982
1706688403.0746179,464,0.027412384748458862
1706688403.2541168,465,0.027352480217814445
1706688405.0390363,475,0.02673291228711605
1706688408.3669512,494,0.025593074038624763
1706688412.4715269,515,0.02431451715528965
1706688415.6790993,532,0.023373007774353027
1706688416.7389765,537,0.023147862404584885
1706688423.1389873,564,0.02176652103662491
1706688424.839416,574,0.021431947126984596
1706688425.7762296,580,0.021176369860768318
1706688427.0790255,587,0.02089209295809269
1706688427.2584476,588,0.020865004509687424
1706688434.3842506,621,0.019587555900216103
1706688434.7748199,623,0.01956547237932682
1706688436.9502616,635,0.019164057448506355
1706688438.6861687,642,0.01898372732102871
1706688438.8752375,643,0.018943119794130325
1706688439.2747858,645,0.018867289647459984
1706688439.7720873,648,0.01877133548259735
1706688440.2390878,650,0.018689841032028198
1706688442.7747164,662,0.018389923498034477
1706688444.4734411,672,0.01815114915370941
1706688452.774199,715,0.017136845737695694
1706688454.359984,723,0.01693716086447239
1706688456.0720706,731,0.016744455322623253
1706688457.4661112,740,0.01663278415799141
1706688459.3389983,753,0.016343791037797928
1706688459.9684582,757,0.016296442598104477
1706688462.0005243,766,0.01608518697321415
1706688462.5880013,770,0.01609211415052414
1706688463.0675986,772,0.016052011400461197
1706688463.4449024,774,0.016080191358923912
1706688464.6814508,781,0.01589042879641056
1706688465.438934,786,0.015814123675227165
1706688465.6676865,788,0.01577792316675186
1706688466.339106,793,0.015671880915760994
1706688466.5690665,795,0.015620856545865536
1706688467.167293,799,0.015556113794445992
1706688468.2647007,803,0.015511035919189453
1706688469.286921,809,0.015438091941177845
1706688469.47402,810,0.015402517281472683
1706688474.7815018,833,0.015118122100830078
1706688475.4696329,837,0.014997784979641438
1706688481.6771655,870,0.01460703182965517
1706688482.870639,877,0.014526006765663624
1706688484.4719586,883,0.01442265696823597
1706688487.171012,897,0.014265714213252068
1706688488.1807113,901,0.01423742063343525
1706688489.2969697,908,0.014114340767264366
1706688489.6679957,910,0.014110484160482883
1706688491.2728088,918,0.014012719504535198
1706688493.8390837,932,0.013856817036867142
1706688493.9664102,933,0.013845994137227535
1706688495.5747986,943,0.013712129555642605
1706688496.1694388,946,0.013644796796143055
1706688497.5695007,955,0.013569457456469536
1706688498.9693105,963,0.013519318774342537
1706688500.839053,972,0.013407526537775993
