Wall time,Step,Value
1706688314.4391768,20,0.5448325872421265
1706688317.9557054,40,0.39278385043144226
1706688322.8589487,60,0.3219418227672577
1706688327.3410637,80,0.28021496534347534
1706688330.955806,100,0.25223538279533386
1706688335.5618129,120,0.23577098548412323
1706688338.7478032,140,0.21968816220760345
1706688342.9448168,160,0.20951493084430695
1706688346.947305,180,0.20064255595207214
1706688350.9394672,200,0.18999922275543213
1706688355.3685524,220,0.18283811211585999
1706688358.952078,240,0.17642050981521606
1706688363.345435,260,0.17197437584400177
1706688366.8601363,280,0.16729605197906494
1706688370.739348,300,0.1629958599805832
1706688374.7390966,320,0.15939083695411682
1706688378.156336,340,0.15535590052604675
1706688382.0562966,360,0.1534697264432907
1706688386.2559686,380,0.15136048197746277
1706688390.14025,400,0.1489906758069992
1706688394.6583953,420,0.14663271605968475
1706688398.2530246,440,0.145158588886261
1706688402.3394592,460,0.14249737560749054
1706688406.2474344,480,0.14118196070194244
1706688409.652852,500,0.14141929149627686
1706688413.5547943,520,0.13917869329452515
1706688417.3521974,540,0.13913314044475555
1706688422.152023,560,0.1364016979932785
1706688425.944804,580,0.13584914803504944
1706688429.3580647,600,0.1376814991235733
1706688434.1568706,620,0.13463209569454193
1706688438.0503693,640,0.13268451392650604
1706688442.2490866,660,0.13363416492938995
1706688446.042091,680,0.13337013125419617
1706688449.6454618,700,0.13129037618637085
1706688453.7540934,720,0.13175317645072937
1706688457.5457685,740,0.12996992468833923
1706688460.9401517,760,0.12968416512012482
1706688464.453891,780,0.12947240471839905
1706688467.5412915,800,0.13001179695129395
1706688472.0479507,820,0.1299726814031601
1706688476.2477944,840,0.130629763007164
1706688479.7522123,860,0.12833106517791748
1706688483.8536074,880,0.12993355095386505
1706688487.8545663,900,0.12993860244750977
1706688491.8443174,920,0.12816187739372253
1706688494.9410055,940,0.1282884031534195
1706688498.440082,960,0.12940983474254608
1706688502.2543666,980,0.12753722071647644
1706688505.9450355,1000,0.1272946149110794
1706688509.1492462,1020,0.12827101349830627
1706688513.5499432,1040,0.1271064728498459
1706688517.3492405,1060,0.12668487429618835
1706688520.9559126,1080,0.12692520022392273
1706688524.4394693,1100,0.12723404169082642
1706688528.9391801,1120,0.12798134982585907
1706688532.9538538,1140,0.12653902173042297
1706688536.9733217,1160,0.1287621110677719
1706688540.5395105,1180,0.12746864557266235
1706688545.154191,1200,0.12612608075141907
1706688548.6459281,1220,0.12628133594989777
1706688552.7391932,1240,0.1259259134531021
1706688557.357408,1260,0.12576986849308014
1706688560.9538245,1280,0.12651588022708893
1706688565.1572416,1300,0.12644219398498535
1706688569.1403913,1320,0.12612050771713257
1706688573.040326,1340,0.12553033232688904
1706688577.2620928,1360,0.12483558058738708
1706688580.6447656,1380,0.12594720721244812
1706688584.8404474,1400,0.1256963014602661
1706688588.4415975,1420,0.12540477514266968
1706688592.4507556,1440,0.12868697941303253
1706688595.339284,1460,0.12574011087417603
1706688598.9536626,1480,0.12599647045135498
1706688603.4554021,1500,0.1258421689271927
1706688607.1516764,1520,0.12516970932483673
1706688610.4393156,1540,0.1268090158700943
1706688613.7392342,1560,0.12529796361923218
1706688616.866047,1580,0.12461189925670624
1706688620.239284,1600,0.12574270367622375
1706688624.0614195,1620,0.12491755187511444
1706688627.752001,1640,0.12519116699695587
1706688631.2447262,1660,0.12480412423610687
1706688635.35002,1680,0.12615059316158295
1706688638.1460762,1700,0.1255718469619751
1706688642.5393293,1720,0.12678934633731842
1706688646.0523863,1740,0.12575475871562958
1706688650.245622,1760,0.12512262165546417
1706688653.8653991,1780,0.12469568848609924
1706688656.947182,1800,0.12563994526863098
1706688659.7393858,1820,0.12455841898918152
1706688663.239179,1840,0.1252547651529312
1706688667.639474,1860,0.1251317709684372
1706688672.241008,1880,0.12418539822101593
1706688675.845714,1900,0.12547536194324493
1706688679.652228,1920,0.12600386142730713
1706688683.4555144,1940,0.1257488876581192
1706688686.752995,1960,0.12532761693000793
1706688690.546486,1980,0.12472157925367355
1706688694.9392068,2000,0.12531064450740814
1706688698.7435043,2020,0.12508738040924072
1706688702.3495183,2040,0.12562084197998047
1706688706.342199,2060,0.12533575296401978
1706688709.8562002,2080,0.12461279332637787
1706688714.0393877,2100,0.12525711953639984
1706688717.0514865,2120,0.12524832785129547
1706688721.1406665,2140,0.12461836636066437
1706688725.1461267,2160,0.12405011057853699
1706688728.9524057,2180,0.12483572214841843
1706688732.1511762,2200,0.12620821595191956
1706688736.053958,2220,0.12509238719940186
1706688739.4406877,2240,0.1247415766119957
1706688743.7392137,2260,0.12688316404819489
1706688747.4406948,2280,0.12501664459705353
1706688749.9391444,2300,0.12429054081439972
1706688752.6530168,2320,0.12434548884630203
1706688756.555241,2340,0.12562206387519836
1706688759.7415175,2360,0.12453050911426544
1706688763.8142498,2380,0.12403231859207153
1706688767.3390958,2400,0.12433070689439774
1706688770.3393817,2420,0.12475334107875824
1706688773.9396076,2440,0.12549521028995514
1706688778.040535,2460,0.12516221404075623
1706688781.7393208,2480,0.12451569736003876
1706688786.057626,2500,0.1268976777791977
1706688790.1391737,2520,0.12502118945121765
1706688794.3688326,2540,0.12526123225688934
1706688798.2488554,2560,0.12424933910369873
1706688801.5666814,2580,0.12448126077651978
1706688805.5403636,2600,0.1250627338886261
1706688808.8393142,2620,0.12524881958961487
1706688811.5640576,2640,0.12459970265626907
1706688815.4466622,2660,0.12540391087532043
1706688819.5587223,2680,0.12512575089931488
1706688823.8392184,2700,0.12477589398622513
1706688827.5449607,2720,0.12542639672756195
1706688831.7419665,2740,0.12657742202281952
1706688837.8480723,2760,0.1250683069229126
1706688843.8393168,2780,0.12652571499347687
1706688848.0391593,2800,0.126064732670784
1706688852.6393673,2820,0.12496162950992584
1706688857.339279,2840,0.1240093857049942
1706688861.539193,2860,0.12496012449264526
1706688866.3392725,2880,0.12454000115394592
1706688872.1628513,2900,0.12502045929431915
1706688877.746899,2920,0.12423653900623322
1706688883.039194,2940,0.12475418299436569
1706688887.9392867,2960,0.12430085986852646
1706688892.958186,2980,0.12415903061628342
1706688899.439356,3000,0.12431823462247849
1706688905.539216,3020,0.12524110078811646
1706688912.040184,3040,0.12486589699983597
1706688917.739308,3060,0.12585756182670593
1706688923.4757497,3080,0.12438178807497025
1706688928.1392488,3100,0.12455376237630844
1706688933.2396693,3120,0.12479241192340851
1706688938.739549,3140,0.12502332031726837
1706688944.6393144,3160,0.12501370906829834
1706688950.039213,3180,0.1253182739019394
1706688956.6495075,3200,0.12596440315246582
1706688963.3793957,3220,0.12526366114616394
1706688969.1392024,3240,0.12402632087469101
1706688974.840141,3260,0.12376519292593002
1706688980.3544083,3280,0.12442286312580109
1706688985.7405386,3300,0.12474513798952103
1706688991.2397885,3320,0.12412318587303162
1706688996.3395452,3340,0.12339315563440323
1706689000.8396626,3360,0.12429532408714294
1706689006.3809042,3380,0.1254250556230545
1706689011.839272,3400,0.12521813809871674
1706689017.6897883,3420,0.12369437515735626
1706689024.7457006,3440,0.1237720474600792
1706689029.5778966,3460,0.12396190315485
1706689034.9783473,3480,0.12385252863168716
1706689040.0807028,3500,0.12398891150951385
1706689047.379982,3520,0.1251450628042221
1706689053.3543756,3540,0.12507392466068268
1706689058.9541306,3560,0.12499021738767624
1706689064.040528,3580,0.12492786347866058
1706689068.939252,3600,0.12497371435165405
1706689074.8692129,3620,0.1256013959646225
1706689080.9401758,3640,0.12429612129926682
1706689088.1563504,3660,0.12405490130186081
1706689093.439411,3680,0.12458550184965134
1706689098.8786416,3700,0.12408668547868729
1706689104.0402048,3720,0.12355204671621323
1706689109.1544724,3740,0.12429331988096237
1706689114.981755,3760,0.12456610798835754
1706689120.3575797,3780,0.12368255853652954
1706689126.3403168,3800,0.12492931634187698
1706689131.2402987,3820,0.12467475980520248
1706689136.8392396,3840,0.12455052882432938
1706689143.1394274,3860,0.12357018887996674
1706689149.085084,3880,0.12449423223733902
1706689155.5392761,3900,0.12401669472455978
1706689161.0431423,3920,0.12418819963932037
1706689167.1579943,3940,0.12315265089273453
1706689172.1392934,3960,0.12457829713821411
1706689176.7441378,3980,0.12434075027704239
1706689181.640261,4000,0.1256614327430725
1706689187.5394113,4020,0.12401432543992996
1706689193.1393824,4040,0.124295674264431
1706689199.0701427,4060,0.12411083281040192
1706689205.239403,4080,0.12419825047254562
1706689210.5543451,4100,0.12424518913030624
1706689216.9789999,4120,0.12410833686590195
1706689223.4770033,4140,0.12453466653823853
1706689229.939335,4160,0.1246819943189621
1706689235.4559402,4180,0.12426254898309708
1706689240.9392946,4200,0.1240929439663887
1706689246.2422721,4220,0.1249007135629654
1706689250.9935122,4240,0.1242675930261612
1706689256.339297,4260,0.124508798122406
1706689261.9393861,4280,0.124546580016613
1706689267.8396502,4300,0.12336236238479614
1706689273.46938,4320,0.12393298745155334
1706689279.9392314,4340,0.12469369173049927
1706689284.9392002,4360,0.12429002672433853
1706689290.539494,4380,0.12570776045322418
1706689296.8395934,4400,0.12325379252433777
1706689302.3805695,4420,0.12451394647359848
1706689307.9797223,4440,0.12514202296733856
1706689313.3403127,4460,0.12430766969919205
